ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6671545,Source1,2,2020-11-10 01:41:19.000000000,2020-11-10 03:59:20.000000000,41.815754,-90.360588,41.815738,-90.362546,0.101,Incident on US-30 WB near US-61 Left lane blocked., Lincoln Way,De Witt,Clinton,IA,52742-9216,US,US/Central,KCWI,2020-11-10 01:56:00,66.0,66.0,87.0,29.04,10.0,S,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1986971,Source2,2,2019-07-25 16:44:03,2019-07-25 17:28:29,35.862644,-78.711937,,,0.0,Accident on US-70 Glenwood Ave at Duraleigh Rd.,Duraleigh Rd,Raleigh,Wake,NC,27612,US,US/Eastern,KRDU,2019-07-25 16:51:00,84.0,84.0,40.0,29.65,10.0,NE,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2006436,Source2,2,2019-08-06 09:20:01,2019-08-06 10:51:05,43.14996,-77.667648,,,0.0,Accident on NY-33 Buffalo Rd at Mckee Rd.,Buffalo Rd,Rochester,Monroe,NY,14611-2007,US,US/Eastern,KROC,2019-08-06 08:54:00,76.0,76.0,67.0,29.22,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4279645,Source1,2,2022-12-23 11:43:07,2022-12-23 13:01:59,25.842672,-80.245689,25.842617,-80.2472,0.094,Incident on NW 75TH ST near HOUSE 3062 Drive with caution., NW 75th St,Miami,Miami-Dade,FL,33147-5943,US,US/Eastern,KOPF,2022-12-23 11:53:00,75.0,75.0,79.0,30.03,10.0,WSW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1229365,Source2,2,2020-12-14 06:47:23,2020-12-14 08:03:19,42.477325,-71.217232,,,0.0,Left lane blocked due to multi-vehicle accident on US-3 Southbound at 128.,I-95 S,Burlington,Middlesex,MA,01803,US,US/Eastern,KBED,2020-12-14 06:51:00,33.0,33.0,85.0,29.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1939539,Source2,2,2019-08-29 08:10:36,2019-08-29 09:25:14,41.472408,-72.941422,,,0.0,Accident on CT-42 Bethany Mountain Rd at Inverness Ct.,Bethany Mountain Rd,Cheshire,New Haven,CT,06410-3546,US,US/Eastern,KMMK,2019-08-29 07:53:00,66.0,66.0,84.0,29.72,10.0,NNW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-285310,Source2,2,2016-09-17 14:20:49,2016-09-17 14:50:49,30.291513,-97.783279,,,0.0,Accident on Redbud Trl both ways at Lake Austin Blvd.,Redbud Trl,Austin,Travis,TX,78703,US,US/Central,KATT,2016-09-17 13:51:00,91.0,,53.0,29.96,10.0,SSE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5648215,Source1,2,2021-08-21 13:49:00,2021-08-21 15:17:37,40.474683,-122.315925,40.474862,-122.316209,0.019,Incident on RIVERLAND DR near AT THE TRAILHEAD Drive with caution., Riverland Dr,Redding,Shasta,CA,96002,US,US/Pacific,KRDD,2021-08-21 13:53:00,82.0,82.0,37.0,29.18,5.0,S,10.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2372248,Source2,2,2018-11-30 07:46:37,2018-11-30 08:16:26,30.442343,-91.11039,,,0.0,Accident on Lobdell Ave at Goodwood Ave.,Lobdell Ave,Baton Rouge,East Baton Rouge,LA,70806,US,US/Central,KBTR,2018-11-30 07:53:00,66.0,,93.0,29.97,10.0,ESE,6.9,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-824511,Source2,2,2021-11-11 07:14:54,2021-11-11 07:46:00,38.547531,-122.846153,,,0.0,Accident on Windsor River Rd at Eastside Rd.,Eastside Rd,Healdsburg,Sonoma,CA,95448,US,US/Pacific,KSTS,2021-11-11 07:10:00,44.0,44.0,100.0,30.14,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5351006,Source1,4,2022-10-07 12:28:00,2022-10-07 15:13:00,35.46236,-82.86049,35.461448,-82.864274,0.222,Incident on US-276 WB near MUNDY FIELD RD Road closed. Take alternate route., Wahya Trl,Canton,Haywood,NC,28716-9607,US,US/Eastern,KAVL,2022-10-07 12:54:00,73.0,73.0,37.0,27.89,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1974281,Source2,2,2019-07-18 16:36:20,2019-07-18 22:51:58,35.746609,-80.14505799999998,,,1.0,Left center lane blocked due to accident on Old Us-64 both ways from John Lookabill Rd to Old Nc-75.,E Old US Highway 64,Lexington,Davidson,NC,27292-9074,US,US/Eastern,KEXX,2019-07-18 16:35:00,73.0,73.0,100.0,29.18,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7686354,Source1,4,2017-09-24 03:41:24,2017-09-24 09:41:24,40.77026,-81.39151,40.83077,-81.39723000000002,4.192,Closed between OH-800/Cleveland Ave/Exit 103 and US-62/Exit 107 - Road closed due to accident.,I-77 N,Canton,Stark,OH,44706,US,US/Eastern,KCAK,2017-09-24 03:51:00,68.0,,76.0,30.12,10.0,ENE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4417087,Source1,2,2022-05-27 07:02:00,2022-05-27 08:59:23,35.180387,-119.199047,35.179897,-119.19905,0.034,Incident on HILL RD SB near MILLUX RD Drive with caution.,Hill Rd,Bakersfield,Kern,CA,93311,US,US/Pacific,KBFL,2022-05-27 06:54:00,65.0,65.0,56.0,29.44,7.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3158761,Source2,2,2017-10-31 16:19:47,2017-10-31 16:49:35,34.73761,-82.25524899999998,,,0.0,Accident on SC-14 Main St at SC-417 Curtis St.,SE Main St,Simpsonville,Greenville,SC,29681-2655,US,US/Eastern,KGYH,2017-10-31 16:47:00,71.6,,41.0,30.08,10.0,SSW,8.1,,Clear,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-6619082,Source1,2,2020-11-15 23:09:00,2020-11-16 01:54:13,37.789374,-122.391847,37.788134,-122.390277,0.121,MAIN X HARRISON. VIC VEH GOLD TOYT CAMRY, Folsom St,San Francisco,San Francisco,CA,94105-2302,US,US/Pacific,KOAK,2020-11-15 22:53:00,53.0,53.0,74.0,30.21,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4696817,Source1,2,2022-11-05 21:19:50,2022-11-05 22:41:13,40.606882,-74.043533,40.607694,-74.04105200000002,0.142,MTA Bridges &amp; Tunnels: Crash on Verrazano-Narrows Bridge Upper Level eastbound Center Span (New York) 1 Right lane of 3 lanes closed,I-278 E,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,2022-11-05 20:51:00,67.0,67.0,79.0,30.1,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7008016,Source1,2,2020-05-02 17:12:23,2020-05-02 18:12:23,40.47662,-74.40369,40.47662,-74.40369,0.0,Ramp to RT-18 and Westons Mill Rd - Accident., Kennedy Blvd,East Brunswick,Middlesex,NJ,08816-1250,US,US/Eastern,KLDJ,2020-05-02 17:15:00,74.0,74.0,25.0,29.89,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1502027,Source2,2,2020-06-11 17:22:06,2020-06-11 18:43:27,38.130459,-84.528297,,,0.0,Lane blocked due to accident on US-25 Georgetown Rd at Berea Rd.,Georgetown Rd,Lexington,Fayette,KY,40511-9023,US,US/Eastern,KLEX,2020-06-11 16:54:00,79.0,79.0,39.0,29.14,10.0,WNW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-78198,Source2,2,2016-09-19 15:40:48,2016-09-19 16:25:48,34.404312,-118.588875,,,0.0,Multi-vehicle accident on Valencia Blvd near Westridge Pkwy.,Valencia Blvd,Stevenson Ranch,Los Angeles,CA,91381,US,US/Pacific,K3A6,2016-09-19 15:51:00,87.0,87.0,26.0,29.08,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5511260,Source1,4,2021-08-26 17:06:45,2021-08-26 23:59:00,35.34569600000001,-80.852068,35.345981,-80.852336,0.025,Closed road from Township 1 Charlotte to Station Way due to accident., Perimeter Station Dr,Charlotte,Mecklenburg,NC,28216-2578,US,US/Eastern,KCLT,2021-08-26 16:52:00,89.0,89.0,55.0,29.31,10.0,S,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-728746,Source2,2,2022-01-31 05:25:05,2022-01-31 06:25:03,37.72071500000001,-122.1782,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound after Exit 34 CA-112 Davis St.,I-880 N,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,2022-01-31 05:53:00,45.0,45.0,93.0,30.22,10.0,CALM,0.0,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6539792,Source1,2,2021-01-14 20:21:30,2021-01-14 20:56:30,37.645517,-121.016048,37.64106,-121.009283,0.481,Slow traffic on CA-99 S from Kansas Ave (CA-99) to CA-132/Maze Blvd (CA-99) due to accident.,CA-99 S,Modesto,Stanislaus,CA,95351,US,US/Pacific,KMOD,2021-01-14 19:53:00,49.0,49.0,90.0,30.19,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1456067,Source2,2,2020-06-02 08:23:39,2020-06-02 10:39:35,36.196442,-119.260094,,,0.0,Lane blocked due to recovery work and accident on Road 140 at Avenue 224.,Road 140,Tulare,Tulare,CA,93274-9395,US,US/Pacific,KVIS,2020-06-02 07:56:00,68.0,68.0,68.0,29.66,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3394105,Source2,2,2017-08-22 19:29:03,2017-08-22 19:58:38,29.68837000000001,-95.570274,,,0.0,Accident on Beechnut St at Wilcrest Dr.,Beechnut St,Houston,Harris,TX,77072-4325,US,US/Central,KSGR,2017-08-22 19:53:00,88.0,,53.0,29.97,10.0,SSE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7611457,Source1,2,2018-03-28 16:36:47,2018-03-28 22:36:47,32.870870000000004,-117.19577,32.88191,-117.20141,0.83,At La Jolla Village Dr/Miramar Rd - Accident.,I-805 N,San Diego,San Diego,CA,92122,US,US/Pacific,KNKX,2018-03-28 16:55:00,73.0,,37.0,30.03,10.0,NW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6597110,Source1,2,2020-09-24 23:11:00,2020-09-25 00:29:41,30.317869,-97.990507,30.317897,-97.990752,0.015,Incident on W TX-71 near DEL DIOS WAY Drive with caution.,W Highway 71,Austin,Travis,TX,78738,US,US/Central,KRYW,2020-09-24 23:15:00,65.0,65.0,90.0,28.67,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7310010,Source1,3,2019-12-11 16:27:52,2019-12-11 16:56:09,34.30187,-117.46039,34.296170000000004,-117.45566,0.477,At Cleghorn Rd - Accident.,Barstow Fwy S,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2019-12-11 16:45:00,63.0,63.0,42.0,28.91,7.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5694636,Source1,2,2021-06-29 14:21:00,2021-06-29 15:56:36,29.801229,-82.511997,29.801182,-82.511778,0.014,Incident on MARTIN LUTHER KING BLVD near US-441 Drive with caution., NW US Highway 441,Alachua,Alachua,FL,32615-4890,US,US/Eastern,KGNV,2021-06-29 14:28:00,77.0,77.0,94.0,30.0,10.0,E,3.0,0.01,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6348239,Source1,2,2021-01-27 02:24:02,2021-01-27 04:09:49,34.782354,-82.39009300000002,34.780788,-82.39234499999998,0.1669999999999999,Incident on CRESTFIELD RD near UNEEDA DR Drive with caution., Crestfield Rd,Greenville,Greenville,SC,29605-3414,US,US/Eastern,KGYH,2021-01-27 02:35:00,54.0,54.0,62.0,28.93,10.0,WSW,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-164893,Source2,2,2016-08-16 18:22:29,2016-08-16 18:52:29,41.281498,-95.985405,,,0.0,Accident on NE-64 Radial Hwy Westbound at 48th St.,N 48th St,Omaha,Douglas,NE,68104-4435,US,US/Central,KOMA,2016-08-16 18:52:00,82.9,,63.0,29.96,10.0,SE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1654973,Source2,2,2020-02-18 07:56:10,2020-02-18 08:56:14,42.305931,-87.960136,,,0.0,Accident on IL-21 at IL-137 Peterson Rd.,N Milwaukee Ave,Libertyville,Lake,IL,60048,US,US/Central,KUGN,2020-02-18 07:55:00,35.0,26.0,72.0,29.22,8.0,WNW,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4047003,Source1,2,2022-07-06 20:36:38,2022-07-06 21:53:57,32.384377,-80.55989100000002,32.386612,-80.55783100000002,0.196,Incident on SAXONVILLE RD near BALL PARK RD Drive with caution., Saxonville Rd,Saint Helena Island,Beaufort,SC,29920-6214,US,US/Eastern,KARW,2022-07-06 20:35:00,82.0,82.0,79.0,29.95,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6766710,Source1,2,2020-11-21 19:58:00,2020-11-22 01:01:30,38.567511,-121.469585,38.59355,-121.444728,2.245,Slow traffic on I-80 Bus E from US-50/CA-99 (I-80 Bus) to Exposition Blvd (I-80 Bus) due to accident.,Capital City Fwy E,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2020-11-21 19:53:00,46.0,46.0,71.0,30.1,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6332075,Source1,2,2021-06-17 18:43:16,2021-06-17 20:51:13,34.762563,-92.312117,34.760701,-92.310615,0.154,Incident on OAKWOOD RD near CEDAR HILL RD Drive with caution., Oakwood Rd,Little Rock,Pulaski,AR,72202-1908,US,US/Central,KLIT,2021-06-17 18:53:00,86.0,86.0,57.0,29.67,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5845158,Source1,2,2021-06-19 22:34:24.000000000,2021-06-20 00:33:07.000000000,40.74840903262735,-113.0556786054942,40.73421903262735,-113.1072486054942,2.872,Incident on I-80 WB near I-80 Drive with caution.,I-80 W,Dugway,Tooele,UT,84022,US,US/Mountain,KDPG,2021-06-19 22:54:00,83.0,83.0,20.0,25.54,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4338627,Source1,2,2022-12-18 16:26:51,2022-12-18 18:27:23,44.948605,-92.959087,44.948261,-92.959103,0.024,Accident on I-494 W from 10th St/Exit 57 (I-694) to I-94/Exit 58 (I-694).,I-494 W,Saint Paul,Washington,MN,55125,US,US/Central,KSTP,2022-12-18 16:53:00,8.0,-4.0,64.0,29.51,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1917562,Source2,3,2019-09-17 12:18:13,2019-09-17 13:32:53,30.445475,-91.179199,,,0.0,Accident on I-10 Westbound at Exit 155B I-110 Exits 1A 1B 1C 1E 1G 1J.,I-110 N,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2019-09-17 11:53:00,88.0,88.0,65.0,29.96,10.0,ESE,7.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3735053,Source1,2,2022-08-09 03:37:01.000000000,2022-08-09 05:41:55.000000000,44.166054,-92.546043,44.164247,-92.544163,0.156,Incident on US-52 near US-63 Drive with caution., Highway 52 N,Oronoco,Olmsted,MN,55960,US,US/Central,K9MN,2022-08-09 03:35:00,59.0,59.0,94.0,28.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2805586,Source2,3,2018-05-05 12:30:43,2018-05-05 13:00:22,33.428944,-112.099953,,,0.0,Accident on I-17 Northbound at Exit 197 Maricopa Fwy.,Maricopa Fwy N,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2018-05-05 12:51:00,99.0,,4.0,29.85,10.0,SSE,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7104420,Source1,2,2020-06-20 23:55:00,2020-06-21 01:27:41,33.983022,-117.342966,33.983022,-117.342966,0.0,At I-215/CA-60/Moreno Valley Fwy - Accident.,3rd St,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2020-06-20 23:53:00,61.0,61.0,81.0,29.13,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6844868,Source1,2,2020-11-05 03:23:00,2020-11-05 04:38:22,29.431433,-82.417296,29.438649,-82.411874,0.596,Incident on FL-121 near NE 68TH LN Drive with caution., NE 68th Ln,Williston,Levy,FL,32696-5827,US,US/Eastern,KOCF,2020-11-05 03:51:00,62.0,62.0,93.0,30.12,10.0,NNE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2885905,Source2,3,2018-04-14 14:15:53,2018-04-14 14:45:39,37.606152,-122.066101,,,0.0,Accident on I-880 Northbound at Exit 24 Whipple Rd.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2018-04-14 13:54:00,71.1,,42.0,30.25,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5704955,Source1,2,2021-06-16 13:25:52,2021-06-16 14:49:36,34.03946,-81.093755,34.038031,-81.106464,0.7340000000000001,Slow traffic on I-20 W from SC-215/Monticello Rd/Exit 68 (I-20) to I-26/US-76/Exit 64 (I-20) due to accident.,I-20 W,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,2021-06-16 12:56:00,83.0,83.0,41.0,29.71,10.0,NE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5492214,Source1,2,2021-06-30 15:01:58,2021-06-30 17:43:40,28.452939,-81.400159,28.449707,-81.401108,0.231,Stationary traffic on US-92 W - US-441 S - US-17 S from Oak Ridge Rd (US-92/US-17) to Landstreet Rd (US-92/US-17) due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32809-6908,US,US/Eastern,KMCO,2021-06-30 14:53:00,77.0,77.0,94.0,29.99,10.0,S,6.0,0.52,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1607300,Source2,2,2020-01-24 10:58:27,2020-01-24 11:45:07,42.900131,-85.677628,,,0.0,Left hand shoulder blocked and Left lane blocked due to accident on US-131 Northbound after 36th St.,US-131 N,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,2020-01-24 10:53:00,35.0,26.0,96.0,28.97,2.0,E,14.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1265363,Source2,2,2020-11-16 08:00:50,2020-11-16 08:30:49,32.725731,-117.10318,,,0.0,Accident on I-805 Northbound at Exits 13A 13B CA-15 Exit 2B.,Home Ave,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2020-11-16 07:51:00,66.0,66.0,38.0,30.02,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-776734,Source2,2,2021-12-16 08:07:26,2021-12-16 08:52:49,41.71490900000001,-87.721191,,,0.0,Accident on Pulaski Rd near 98th St.,W 98th St,Evergreen Park,Cook,IL,60805,US,US/Central,KMDW,2021-12-16 07:53:00,43.0,35.0,62.0,29.1,10.0,WSW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-3085092,Source2,2,2018-01-24 13:55:48,2018-01-24 14:24:35,37.846428,-122.486794,,,0.0,Slow lane blocked due to accident on US-101 Southbound before Robin Williams Tunnel.,US-101 S,Sausalito,Marin,CA,94965,US,US/Pacific,KSFO,2018-01-24 13:56:00,57.9,,72.0,30.01,8.0,South,21.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1527928,Source2,2,2020-03-13 08:05:03,2020-03-13 10:04:36,33.158203,-96.645111,,,0.0,Left & center lane blocked due to accident on Tx-121 Southbound at Central Expy.,S Central Expy,McKinney,Collin,TX,75069,US,US/Central,KTKI,2020-03-13 08:16:00,59.0,59.0,93.0,29.4,4.0,N,12.0,0.12,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3603670,Source1,2,2017-04-28 14:28:00,2017-04-28 20:28:00,43.051173,-88.36924,43.051241,-88.369835,0.03,At WI-83/Exit 287 - Accident.,I-94 W,Delafield,Waukesha,WI,53018,US,US/Central,KUES,2017-04-28 14:45:00,51.8,,58.0,29.93,10.0,SSE,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1168062,Source2,3,2021-02-04 18:10:16,2021-02-04 19:17:33,34.07243,-117.926682,,,0.0,#1 lane blocked due to accident on I-10 Westbound at Exit 35 / Vincent Ave. SigAlert issued.,I-10 W,West Covina,Los Angeles,CA,91790,US,US/Pacific,KEMT,2021-02-04 17:53:00,59.0,59.0,75.0,29.99,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2576135,Source2,3,2018-09-11 15:21:34,2018-09-11 15:53:42,39.210411,-84.462547,,,0.0,One lane blocked due to accident on OH-126 Ronald Reagan Cross County Hwy Northbound at Exits 27 27A 27B I-75.,Ronald Reagan Cross County Hwy W,Cincinnati,Hamilton,OH,45216,US,US/Eastern,KLUK,2018-09-11 14:53:00,69.1,,75.0,30.17,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-333852,Source2,3,2017-02-04 21:03:48,2017-02-04 21:30:33,29.725718,-95.476395,,,0.01,Right and center lanes right hand shoulder lane blocked due to accident on I-69 Southbound at Chimney Rock Rd.,Chimney Rock Rd,Houston,Harris,TX,77056,US,US/Central,KMCJ,2017-02-04 20:55:00,60.8,,94.0,30.13,5.0,ESE,9.2,,Overcast,False,False,False,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2359622,Source2,2,2019-01-25 14:47:13,2019-01-25 15:17:03,35.145740999999994,-80.972504,,,0.0,Accident on NC-160 Steele Creek Rd at Branch Bend Ln.,Steele Creek Rd,Charlotte,Mecklenburg,NC,28273-3709,US,US/Eastern,KCLT,2019-01-25 14:52:00,48.9,,31.0,30.17,10.0,NW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2724300,Source2,2,2018-07-25 16:55:53,2018-07-25 17:25:28,33.436787,-112.1082,,,0.0,Accident on Black Canyon Hwy at Buckeye Rd.,US-60 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2018-07-25 16:51:00,115.0,,11.0,29.71,10.0,WSW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-44073,Source2,3,2016-06-24 16:58:39,2016-06-24 17:58:39,32.721397,-116.47464,,,0.0,Right hand shoulder blocked due to accident on I-8 Westbound after Exit 54 Kitchen Creek Rd.,I-8 W,Pine Valley,San Diego,CA,91962,US,US/Pacific,KCZZ,2016-06-24 16:52:00,84.9,,29.0,29.82,,SW,17.3,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5983669,Source1,2,2021-07-12 08:03:23.000000000,2021-07-12 10:18:10.000000000,40.861705541415866,-73.97458434069645,40.868085541415866,-74.00402434069645,1.6,NJ Turnpike Auth.: Crash on New Jersey Turnpike/I-95 Express Lanes southbound North of Exit 71 (NB) - NJ 4/Broad Ave (Englewood) 1 Left lane of 2 lanes blocked,I-95 Express Lane,Fort Lee,Bergen,NJ,07024,US,US/Eastern,KTEB,2021-07-12 07:51:00,74.0,74.0,93.0,30.04,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5454245,Source1,2,2022-12-08 17:24:05.000000000,2022-12-08 18:43:21.000000000,25.773395,-80.344158,25.773104,-80.344785,0.044,Incident on FONTAINEBLEAU BLVD near HOUSE 9155 Drive with caution., Fontainebleau Blvd,Miami,Miami-Dade,FL,33172-4325,US,US/Eastern,KMIA,2022-12-08 17:53:00,76.0,76.0,62.0,30.13,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3182319,Source2,3,2017-11-13 08:46:23,2017-11-13 09:31:02,45.064384,-93.218521,,,0.0,Accident on I-694 Westbound at Exit 39 County Hwy-44 Silver Lake Rd.,I-694 E,Saint Paul,Ramsey,MN,55112,US,US/Central,KANE,2017-11-13 08:45:00,30.2,24.3,100.0,30.36,7.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6089500,Source1,2,2021-07-02 10:28:11,2021-07-02 10:41:11,30.427159000000003,-91.169048,30.424863,-91.15827,0.6609999999999999,Slow traffic on I-10 E from Washington St/Exit 155/Exit 156 (I-10) to Perkins Rd/Exit 157 (I-10) due to accident.,I-10 E,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2021-07-02 10:53:00,86.0,86.0,72.0,29.91,10.0,W,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
